2 0.305656031
4 0.29652245
8 0.297646232
16 0.291775341
32 0.302377848
64 0.320242331
128 0.353720977
256 0.405351793
512 0.730069011
1024 1.686637278
2048 5.200802639
4096 19.188567741
8192 74.436414125
16384 295.227768761
32768 1170.924694
