Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Accel. (X) | Accel (Y) |
    4       7.58008446          10.58418437          -0.76290544           0.13694735         3.52522869          -1.94080342
    5       9.82723296          11.30440662           0.24339043           0.04782564         0.65247258           0.03735462
    6      14.31706013          14.15565574          -0.71296231          -0.04709472         7.34926827           0.25360934
    7      11.34102912          12.19070670          -0.06861961           0.06014063        -0.20471628           0.14672927
    8       6.59600941          11.02150938           0.68853955          -0.19079139        -3.68865327           1.63924525
    9       5.19946730           7.38579166           0.15957579          -0.18852428         0.42976116          -0.50772373
   10       6.37314431          13.01810140           0.00385069          -0.08664854         0.00000000           0.00000000
   11       6.71296579           8.98413914          -0.50580200           0.34975221        -4.28453144           2.12808760
   12       6.26144288           6.13116407          -0.15957579           0.18852428        -0.42976116           0.50772373
   13      10.14798349          13.45879013           0.42597947          -0.48921090        -2.42186065           0.24889118
   14      11.12639833           7.96031618           0.00000000           0.00000000         0.00000000           0.00000000
   15      11.34916539          10.28840863          -0.11229003           0.19058076        -0.27614377           0.43859592
   16       9.88585633          14.55214041          -0.14092303           0.07672888        -1.80539356          -1.56253763
   17       8.93336447          13.79200302          -0.48204810          -0.04800503        10.76833449          14.97007570
   18       7.70382282           8.57724898           0.57631720          -0.20925963         4.44795602          -1.82652943
   19      13.26442536          14.09816491           0.74183043           0.11118567        -8.06653634          -1.51469064
    0      13.40187717           8.94382927           0.00000000           0.00000000         0.00000000           0.00000000
    1      12.73718680          13.03839598          -0.23856191          -0.00820758        -1.01648797          -1.47906064
    2      14.11647358           6.97551369           0.00000000           0.00000000         0.00000000           0.00000000
    3       8.51195619          12.74604563           0.11589232          -0.40992168         1.28096852           2.08363203
    4       7.62701897          10.49447340           0.40659567          -0.52293747        -2.34576525           0.56932044
    5       9.91088776          11.31747368           0.43795549           0.05660539         0.82874141           0.15623110
    6      14.42710709          14.15479968           0.59501493          -0.00771900        -2.26116420          -0.15138886
    7      11.31532440          12.21188389          -0.14648581           0.11180334        -0.42281786           0.20128738
    8       6.52439506          11.08953853          -0.53417809           0.40549015         2.08521334          -0.88888847
    9       5.25576595           7.31927993           0.30736678          -0.36312590         0.83986685          -0.99222632
   10       6.37435772          12.99411870           0.00706873          -0.11883557         0.01945487          -0.24696089
   11       6.61279068           9.07282476          -0.13316223           0.29413495         2.17153524          -0.48030559
   12       6.20514424           6.19767580          -0.30736678           0.36312590        -0.83986685           0.99222632
   13      10.17660972          13.38569572          -0.18601831          -0.03600724        -2.26128085           2.09265094
   14      11.12639833           7.96031618           0.00000000           0.00000000         0.00000000           0.00000000
   15      11.31120944          10.35103602          -0.19797258           0.31698336        -0.43842111           0.59868550
   16       9.85562949          14.51827414           0.52256348           0.00880102         9.59739559           3.86677903
   17       8.97521760          13.96568784          -0.18408462           0.16198588        -8.01146642          -8.66611839
   18       7.82746435           8.53422790           0.25367592          -0.05785206        -1.93043820           1.04683451
   19      13.13568426          14.06833668          -0.71830299          -0.19432347         2.70453288           1.29730191
    0      13.40187717           8.94382927           0.00000000           0.00000000         0.00000000           0.00000000
    1      12.64142634          12.98025463          -0.48241911          -0.31149270        -0.34281747           0.86829144
    2      14.11647358           6.97551369           0.00000000           0.00000000         0.00000000           0.00000000
    3       8.57974760          12.71129300           0.42394024           0.15777572         1.23898580           2.52450796
    4       7.66469191          10.37469836          -0.07140810          -0.46752532        -1.60626642          -0.17673229
    5      10.05340001          11.33553455           0.74624946           0.07689830         1.87514370          -0.07825870
    6      14.52000235          14.14912132           0.19293780          -0.03379920        -1.18464005          -0.06407824
    7      11.26447589          12.24326361          -0.26218546           0.12247862        -0.48831118          -0.20918828
    8       6.44506734          11.16877833          -0.14280720           0.25201787         1.13353767          -0.36207586
    9       5.36835321           7.18626832           0.60192185          -0.71111594        -0.05728434           0.06767623
   10       6.37667113          12.95533975           0.01123548          -0.19713564         0.01476085          -0.38556474
   11       6.64560797           9.13364465           0.40481252           0.19814526         2.39540930          -0.33713728
   12       6.09255698           6.33068741          -0.60192185           0.71111594         0.05728434          -0.06767623
   13      10.06369486          13.42203593          -0.71972785           0.15771345        -2.37231000          -2.05016772
   14      11.12639833           7.96031618           0.00000000           0.00000000         0.00000000           0.00000000
   15      11.24406187          10.45271178          -0.36139971           0.51730113        -0.99077950           1.11970106
   16      10.04610249          14.51467297           0.59048010          -0.09767421        -2.00388711           1.14572723
   17       8.91537131          13.88029520           0.11087427          -0.63086537         3.54611807          -2.02147952
   18       7.83398842           8.55272219          -0.20183270           0.21449783        -1.93744140           1.26151017
   19      13.02853004          14.06844625          -0.23874975           0.04166426         0.72249775          -1.23505523
    0      13.40187717           8.94382927           0.00000000           0.00000000         0.00000000           0.00000000
    1      12.51315474          12.94264867          -0.54150348           0.02319888        -0.25482020           1.26211088
    2      14.11647358           6.97551369           0.00000000           0.00000000         0.00000000           0.00000000
    3       8.70956653          12.74713332           0.52747860          -0.36215381         0.75894575          -3.43106157
    4       7.59517079          10.24003564          -0.50411090          -0.67846087        -2.05248562          -1.85625372
    5      10.31775458          11.35118102           1.34872891           0.13860908        -1.70937663           4.79047534
    6      14.53486629          14.13886749          -0.06355846          -0.04841236        -0.92633454          -0.06749806
    7      11.17954566          12.25625011          -0.44503075          -0.07616678        -1.10243605          -1.51387969
    8       6.44047540          11.22357450           0.09288454           0.19689676         0.80486412          -0.10220212
    9       5.32694448           7.23518896          -0.51859666           0.61267480         1.54730584          -1.82800117
   10       6.37996495          12.89207870           0.01539333          -0.31787819         0.02183065          -0.60195453
   11       6.82287122           9.18194586           0.79989923           0.37082167        -5.81581685           5.96783854
   12       6.13396570           6.28176677           0.51859666          -0.61267480        -1.54730584           1.82800117
   13       9.92172713          13.35563022           0.29164022          -0.77126247         3.49260763          -1.30444158
   14      11.12639833           7.96031618           0.00000000           0.00000000         0.00000000           0.00000000
   15      11.11160629          10.62920332          -0.64139963           0.86459998         3.39002974          -2.35144736
   16      10.14196401          14.51592912           0.17934645          -0.12592413        -1.81309206          -2.80540970
   17       8.94498923          13.79509561          -0.49682077           0.75784241        -1.98657759           7.14594968
   18       7.72754443           8.64754858          -0.40406620           0.42862063         7.04160770          -3.40742817
   19      12.98163829          14.02569036          -0.15888110          -0.40033079         0.15105394          -1.72479794
    0      13.40187717           8.94382927           0.00000000           0.00000000         0.00000000           0.00000000
    1      12.36028681          12.96402115          -0.76488588           0.00365160        -2.22004140          -1.82869283
    2      14.11647358           6.97551369           0.00000000           0.00000000         0.00000000           0.00000000
    3       8.90085683          12.70021847           1.03953399           0.17809126         1.56206671           2.73035895
    4       7.50318314          10.11924456           0.50982415           0.53136176         3.15551112           3.34358522
    5      10.32952143          11.58146100          -1.01913405           0.42878028        -0.21871574          -1.95639141
    6      14.49065291          14.12405078          -0.29027413          -0.07311358        -0.93672237          -0.13940248
    7      11.14807772          12.31401521           0.72022662           1.09460882         1.93220820           2.18226023
    8       6.48647443          11.27105566           0.26743005           0.18618323         0.62706145           0.08804488
    9       5.23544740           7.34328444          -0.25319791           0.29913031         0.66083501          -0.78071648
   10       6.38482212          12.79000525           0.02544077          -0.51754857         0.07098213          -1.06065745
   11       6.76506275           9.34643332          -1.26130412          -0.33533885        -1.61046598          -4.80768382
   12       6.22546278           6.17367128           0.25319791          -0.29913031        -0.66083501           0.78071648
   13       9.94647015          13.19582052          -0.21130364          -0.45445979        -1.59607314           1.60755871
   14      11.12639833           7.96031618           0.00000000           0.00000000         0.00000000           0.00000000
   15      11.20744675          10.61365552           0.62023707          -0.20815353        -1.50169842           2.16817302
   16      10.12594656          14.38982256          -0.33369769          -0.88561205        -2.46219011          -2.95635827
   17       8.89230416          13.97901113           0.22464415           0.42022227         3.88445142          -2.91762935
   18       7.82648433           8.65844449           0.45860915           0.13534243        -2.24308872           2.43671117
   19      12.95524943          13.89555292           0.01465356          -0.50401528         1.55671484           1.11012343
    0      13.40187717           8.94382927           0.00000000           0.00000000         0.00000000           0.00000000
    1      12.19093189          12.97128306           0.46120536           0.59947417         9.85862125           4.51559771
    2      14.11647358           6.97551369           0.00000000           0.00000000         0.00000000           0.00000000
    3       8.99932487          12.72742198          -0.24173755           0.02669363         1.64912248           2.19773754
    4       7.59207706          10.22069778           0.12177610           0.21226662        -1.62748429          -1.33158968
    5      10.12897979          11.72342810          -0.61645093           0.83336778         0.99248176           2.92601869
    6      14.38501044          14.09995094          -0.57655445          -0.12774104        -1.45588213          -0.33813705
    7      11.23530554          12.55754325          -1.05515234           0.40754157       -12.78110411          -4.39234626
    8       6.57203822          11.33155396           0.41010424           0.35678844         0.45285716           1.39930596
    9       5.18894389           7.39822411          -0.13023725           0.15386346         0.37929451          -0.44810198
   10       6.39498868          12.61790498           0.06545728          -0.90837780         0.30640279          -2.22616526
   11       6.52726855           9.25925399          -0.59463602          -0.27144349         2.44111006           0.49065208
   12       6.27196629           6.11873162           0.13023725          -0.15386346        -0.37929451           0.44810198
   13      10.05788564          13.13453384           1.13880098          -0.93280797         0.17267384         -10.00948129
   14      11.12639833           7.96031618           0.00000000           0.00000000         0.00000000           0.00000000
   15      11.32806174          10.60858629           0.38682945           0.10617350        -0.50964947           0.67894936
   16      10.02436330          14.18340721           0.36643302           0.26117944        12.64335835          10.90270546
   17       9.01648447          13.97541487          -0.06912995          -0.63057650       -11.59438404          -6.38523380
   18       7.87965426           8.75577256          -0.00270160           0.61076625        -1.57288573           1.66779690
   19      12.99046509          13.77605971           0.20575641          -0.54330458         1.02476207          -0.09581036
    0      13.40187717           8.94382927           0.00000000           0.00000000         0.00000000           0.00000000
    1      12.21844846          13.04270012          -0.36114991          -0.02113345        -0.20209865           0.27359644
    2      14.11647358           6.97551369           0.00000000           0.00000000         0.00000000           0.00000000
    3       9.03026295          12.72642213           0.25988757          -0.87249436        -8.73121814         -13.22280618
    4       7.57918674          10.23062421          -0.20275349          -0.15928419        -1.15402172          -1.86146579
    5      10.00085123          11.98929797          -0.48718792           0.41666339         0.21199338          -9.67119367
    6      14.18714375          14.05373520          -0.85894544          -0.20105491         7.76732032           2.47141149
    7      11.15077908          12.51315543           0.92231386          -0.78617638        -2.49380539           0.83833321
    8       6.70210028          11.39368216           0.83622820          -0.69723773         3.82832276         -11.25897896
    9       5.16706923           7.42406703          -0.04827438           0.05703179         0.29348901          -0.34673058
   10       6.40721177          12.39092770          -0.17366450          -0.07776181        -3.00742788          10.17043370
   11       6.44957707           9.20417344          -0.02737459          -0.17222398         2.42899139           0.41798975
   12       6.29384095           6.09288869           0.04827438          -0.05703179        -0.29348901           0.34673058
   13      10.02185221          13.02371532          -1.40250311           1.45920821        12.17269802          17.99506222
   14      11.12639833           7.96031618           0.00000000           0.00000000         0.00000000           0.00000000
   15      11.41324645          10.65151295           0.30780794           0.22614999        -0.19767461           0.42402360
   16      10.18350583          14.24886231           0.43078976          -0.12930516        -2.42144711          -3.53487963
   17       8.96533692          13.77323265           0.11441695          -0.14779957         3.36091359           8.11455006
   18       7.82795092           8.96577577          -0.43243562           1.10650771        -2.09586455           2.53202130
   19      13.18538588          13.73499517           1.07457030           0.05594223        -9.46668139          -3.68809753
    0      13.40187717           8.94382927           0.00000000           0.00000000         0.00000000           0.00000000
    1      12.15095848          13.05630995          -0.34797789           0.01404516        -5.72422177          -3.44129305
    2      14.11647358           6.97551369           0.00000000           0.00000000         0.00000000           0.00000000
    3       8.92074509          12.42948062          -0.75429091          -0.70903622        -0.29649720           3.92753146
    4       7.46319217          10.24435215          -0.82233837           1.02865027         3.28733027          -3.29838787
    5       9.95673358          12.08340256           0.42053194           0.52277919         3.85948973           1.09836466
    6      14.31953169          14.12018762           0.73936135           0.32949860        -1.75003923          -0.72204081
    7      11.30440057          12.31735466           0.31250751          -0.85738250        -2.18115249          -0.72118647
    8       6.95006759          11.14234473           0.92930631          -0.82685501        -6.69133630          11.98269847
    9       5.16390858           7.42780105           0.02255523          -0.02664695         0.28293060          -0.33425678
   10       6.35655244          12.40332172          -0.11661937          -0.14862671         0.72765904          -1.54597793
   11       6.53229415           9.18095810           0.70178358           0.02529681         1.55540227           1.21584015
   12       6.29700160           6.08915468          -0.02255523           0.02664695        -0.28293060           0.33425678
   13       9.90016554          13.23612072           0.18359106          -1.09168218         0.92467001          -2.07068274
   14      11.12639833           7.96031618           0.00000000           0.00000000         0.00000000           0.00000000
   15      11.48580995          10.72293908           0.27965053           0.35696033        -0.08742025           0.76834067
   16      10.28559819          14.36747667           0.50537462           1.39418238        -2.13242787          -2.64121146
   17       8.97276095          13.82378941          -0.70026046           0.60237325        -0.03372556          -0.31494828
   18       7.66392043           9.21420658          -0.69213216          -0.07846536         1.12094471          -8.35417283
   19      13.06010871          13.60056796          -0.63848777          -0.56173802         7.42132464           4.11712603
    0      13.40187717           8.94382927           0.00000000           0.00000000         0.00000000           0.00000000
    1      11.95553618          13.00019638          -0.73492560          -0.19537238         1.54209073           0.20993239
    2      14.11647358           6.97551369           0.00000000           0.00000000         0.00000000           0.00000000
    3       8.81778754          12.32817309           0.04969097          -0.18107530         3.50675230           1.58886505
    4       7.44646886          10.13763425          -0.18303133          -0.39652274        -2.11443698          -0.73709376
    5      10.11921504          12.02670557           0.75886337          -0.77148305        -0.23163849           2.45711881
    6      14.46357398          14.18513784           0.44485891           0.20187273        -0.88196210          -0.40143543
    7      11.30172690          12.06084129          -0.32395923          -1.25724806        -1.18946449          -1.35478007
    8       6.90384291          11.45231023          -0.29000428           1.44496832         7.78329929         -12.71803470
    9       5.17874901           7.41026843           0.09836078          -0.11620432         0.33636099          -0.39737993
   10       6.35074511          12.32030488          -0.07711910          -0.26309413        -7.19341840          11.28886928
   11       6.54282778           9.23593910          -0.30764225           0.42592384         3.79161026           1.29344750
   12       6.28216117           6.10668729          -0.09836078           0.11620432        -0.33636099           0.39737993
   13       9.86029024          13.19547944          -0.56563166           0.57747401        -2.34071519          -1.22105990
   14      11.12639833           7.96031618           0.00000000           0.00000000         0.00000000           0.00000000
   15      11.54958315          10.85095566           0.20190619           0.75063226        -0.71577078           2.53527669
   16      10.36277680          14.64781241           0.16681195           0.92388538        -0.88681344          -1.22315151
   17       8.87018776          13.91780207          -0.08856522           0.12312628         2.44432739          -1.93936530
   18       7.72214212           9.03899482           0.85779696          -1.21127529        -2.26705417           0.87281169
   19      13.05613518          13.54452551           0.09095033          -0.17181186        -1.24680592          -0.65140074
    0      13.40187717           8.94382927           0.00000000           0.00000000         0.00000000           0.00000000
    1      11.80242040          12.92882781          -0.49691893          -0.36913185         2.08899142           1.59653005
    2      14.11647358           6.97551369           0.00000000           0.00000000         0.00000000           0.00000000
    3       8.93227851          12.33797515           0.86692826           0.28094250         3.37890118           1.78768724
    4       7.37615370           9.98560863           0.10680660          -0.49977965        11.34435226           7.02230758
    5      10.17690285          11.90595261          -0.69749161          -0.23516904        -4.46509037           1.86327525
    6      14.55136813          14.22468184           0.27314768           0.12086148        -0.50746090          -0.24899461
    7      11.26613524          11.96098247           0.31638537           0.82901585         2.22770738          -1.60290879
    8       7.03649996          11.49267961           0.61961907          -0.06812409        -0.95439005           0.41254482
    9       5.21523212           7.36716696           0.20093319          -0.23738429         0.51883378          -0.61295494
   10       6.13912193          12.53954195          -0.89794805           0.97649173         1.16867724          -1.36335429
   11       6.56277696           9.35557193          -0.01712350           0.14830159        -9.12312986          -8.91806218
   12       6.24567807           6.14978877          -0.20093319           0.23738429        -0.51883378           0.61295494
   13       9.69306858          13.26000885          -0.37264056          -0.37831590         4.93260912          -7.16719049
   14      11.12639833           7.96031618           0.00000000           0.00000000         0.00000000           0.00000000
   15      11.64387433          10.88551240           0.68218534          -0.87554136        -0.59847603           1.02020086
   16      10.38044937          14.84672775          -0.01181252           0.69064149        -0.54653430          -0.65810810
   17       8.87277554          13.92506501          -0.32221424           0.26017028        -5.24103795           3.95625892
   18       7.85147423           8.81178116           0.18864588          -0.55688958        -2.43550959           2.84656408
   19      13.03753980          13.48189536          -0.23756879          -0.32347346        -1.26960955          -0.54675032
    0      13.40187717           8.94382927           0.00000000           0.00000000         0.00000000           0.00000000
    1      11.82672907          13.03309855           0.46919810           0.74295891         0.30747026          -1.65469152
    2      14.11647358           6.97551369           0.00000000           0.00000000         0.00000000           0.00000000
    3       9.06291236          12.30936866          -0.71977462          -0.50406845        -8.30708807           4.76711122
    4       7.55731535           9.92152680           0.70929598          -0.46855652        -1.72334059          -2.52199027
    5      10.02508536          11.90121633           0.27289769          -0.06626709        10.55196482          -1.67611126
    6      14.60685621          14.24850460           0.18186994           0.07491824        -0.24068021          -0.12444041
    7      11.23559150          11.92860381          -0.43520317          -0.62843269        -0.41739164           0.22673278
    8       7.17392305          11.47430584           0.51565792          -0.11515728        -0.08543148          -0.48116856
    9       5.28636312           7.28313215           0.39473404          -0.46634237         1.17582304          -1.38912801
   10       5.93839137          12.75697006          -0.74416169           0.80616076         0.27463039          -0.28510687
   11       6.46536870           9.27239770          -0.15761391          -0.35896302         3.29267515           0.72843799
   12       6.17454707           6.23382358          -0.39473404           0.46634237        -1.17582304           1.38912801
   13       9.74697811          13.21798868           0.73136267           0.51385348        -1.66335482          -0.92322719
   14      11.12639833           7.96031618           0.00000000           0.00000000         0.00000000           0.00000000
   15      11.78602975          10.73349009           0.45814305          -0.34361339        -0.90371897           1.96215821
   16      10.36374195          15.00341829          -0.11238230           0.57372928        -0.31821800          -0.39826358
   17       8.77065790          13.99927795          -0.21351942           0.10820351         2.18645868          -1.84960137
   18       7.83102831           8.75998288          -0.32317829           0.13651606        -1.75853347           2.55982773
   19      12.93223054          13.38266231          -0.63259193          -0.47128180        -1.19544205          -0.32966689
    0      13.40187717           8.94382927           0.00000000           0.00000000         0.00000000           0.00000000
    1      11.77236066          13.13504740          -0.85931402           0.12995304         0.89042436          -0.86369696
    2      14.11647358           6.97551369           0.00000000           0.00000000         0.00000000           0.00000000
    3       8.88761129          12.25915865          -0.35551977          -0.04329360         3.02750457           0.87947979
    4       7.66514861           9.84178995           0.11059825           0.32626233        -2.23127615           3.03527521
    5      10.10231404          11.92832634          -0.33875346           0.42088009        -4.14272089           2.58774820
    6      14.64629340          14.26407078           0.13619090           0.05064527        -0.17357209          -0.09708509
    7      11.19061311          11.76432556           0.41320112          -0.76190897         3.28170786          -1.12734688
    8       7.30751258          11.43168170           0.57974738          -0.22725063         0.50132367          -0.50342882
    9       5.40555867           7.14231344           0.01157190          -0.01367115       -13.88608592          16.40514795
   10       5.75746937          12.95327185          -0.71690371           0.77832460         0.00000000           0.00000000
   11       6.53517098           9.19962624           0.75944516          -0.24343550         4.19092886           0.26690923
   12       6.05535151           6.37464228          -0.01157190           0.01367115        13.88608592         -16.40514795
   13       9.84868330          13.28941992           0.08059023           0.07744659        -2.48418322          -1.41009393
   14      11.12639833           7.96031618           0.00000000           0.00000000         0.00000000           0.00000000
   15      11.86892907          10.70711736           0.18864673           0.13446295        -1.28930121           2.00947626
   16      10.32650816          15.13433446          -0.18255398           0.47427764        -0.24787475          -0.38299484
   17       8.78501540          13.97297364           0.32862222          -0.31014350         2.20999917          -1.64529454
   18       7.70529755           8.76098755          -0.68147394          -0.60875704        -2.11379392          -2.61694073
   19      12.92391203          13.30068114           0.53747689          -0.19746326        -1.41916624          -0.13200691
    0      13.40187717           8.94382927           0.00000000           0.00000000         0.00000000           0.00000000
    1      11.60391018          13.14334313          -0.51251375          -0.06538758         0.94455993          -0.82027217
    2      14.11647358           6.97551369           0.00000000           0.00000000         0.00000000           0.00000000
    3       8.88739553          12.27943785           0.26705218           0.25643097         0.14643819           2.20614993
    4       7.62666273           9.89083242          -0.36684973          -0.05864850        -0.37449538          -1.09315782
    5       9.98265591          12.10237587          -0.43629066           0.93749425         2.44976550           0.81218444
    6      14.67476736          14.27350031           0.09164035           0.02442888        -0.17316334          -0.10591790
    7      11.27170253          11.60144688          -0.16854425          -0.07815060        -5.63015227           7.01464663
    8       7.47043694          11.35479732           0.72822946          -0.40817183         0.59966848          -0.97677142
    9       5.28702364           7.28235180          -0.39670338           0.46866898         1.18365088          -1.39837589
   10       5.57824344          13.14785300          -0.71690371           0.77832460         0.00000000           0.00000000
   11       6.72301300           9.21780305          -0.02505048           0.79306800        -3.07328215           2.48295552
   12       6.17388654           6.23460393           0.39670338          -0.46866898        -1.18365088           1.39837589
   13       9.80562086          13.24721514          -0.21540693          -0.59996342         3.43527622          -5.88587014
   14      11.12639833           7.96031618           0.00000000           0.00000000         0.00000000           0.00000000
   15      11.90744806          10.75598479           0.43604346          -0.18853074         4.16011843          -5.53243754
   16      10.27374463          15.24183486          -0.23556241           0.39584010        -0.15585643          -0.16061132
   17       8.92312129          13.85000650           0.55365923          -0.54466318        -4.12414202           2.18951539
   18       7.59782500           8.58954522           0.53881855          -1.01678217         3.31128795          -0.11077752
   19      12.99629208          13.24683620           0.06167869          -0.22528878        -1.51602311          -0.01963608
    0      13.40187717           8.94382927           0.00000000           0.00000000         0.00000000           0.00000000
    1      11.49520406          13.09687690          -0.39390411          -0.32885080         0.05988088          -1.35299564
    2      14.11647358           6.97551369           0.00000000           0.00000000         0.00000000           0.00000000
    3       8.90167643          12.43179091           0.15404122           0.94258351         3.65671438           2.26059587
    4       7.62116822           9.92513004           0.32218704           0.40737761        -0.27924833           0.91698334
    5      10.06665474          12.04133739           0.82946905          -1.20773323        -0.78256016           2.45935322
    6      14.69346160          14.27699953           0.06824083           0.00993139         0.00000000           0.00000000
    7      11.16664325          11.65673400          -0.48681813           0.28511703         0.20245994           0.11361290
    8       7.66845210          11.21535849           0.84210380          -0.74718651         0.25458549          -1.94535175
    9       5.21556824           7.36676986          -0.20180103           0.23840957         0.52092654          -0.61542735
   10       5.39901751          13.34243415          -0.71690371           0.77832460         0.00000000           0.00000000
   11       6.65524620           9.33491394          -0.41950333           0.08865289         1.69858154          -0.85637250
   12       6.24534194           6.15018587           0.20180103          -0.23840957        -0.52092654           0.61542735
   13       9.82676476          13.20335707           0.29007986           0.17335107         1.43269924          -4.87212508
   14      11.12639833           7.96031618           0.00000000           0.00000000         0.00000000           0.00000000
   15      12.03335555          10.68488649           0.36054823          -0.11948242        -1.48393410           1.66394047
   16      10.21056368          15.33605412          -0.26394928           0.36398165         0.00000000           0.00000000
   17       8.90962690          13.79187515          -0.55148679          -0.05574509        -2.16253356          -0.52621812
   18       7.70568209           8.41505159           0.23622409          -0.35648537        -1.33581872           2.21823723
   19      12.96932246          13.19001276          -0.27032877          -0.23383631        -1.26082661          -0.07965993
    0      13.40187717           8.94382927           0.00000000           0.00000000         0.00000000           0.00000000
    1      11.39036374          12.96285207          -0.47375155          -0.78637932        -0.66937016          -2.32760477
    2      14.11647358           6.97551369           0.00000000           0.00000000         0.00000000           0.00000000
    3       8.99140661          12.69051345           0.07824574           0.46136788        -3.70702919         -14.16225444
    4       7.65281624           9.99097786          -0.21095477          -0.49089188        -3.71411053         -10.06861246
    5      10.06131059          11.88381755          -0.69629110          -0.07094667         0.70175180           3.43473846
    6      14.71052180          14.27948237           0.06824083           0.00993139         0.00000000           0.00000000
    7      11.24355775          11.69489949           0.96338705           0.10693977        -0.57181258           1.09694040
    8       7.88784746          11.01458334           0.99668338          -0.27410243         1.86872988           8.13867223
    9       5.17891367           7.41007391          -0.09892280           0.11686830         0.33701158          -0.39814854
   10       5.21979159          13.53701530          -0.71690371           0.77832460         0.00000000           0.00000000
   11       6.63337059           9.35720142           0.27743094           0.12838420         2.86784820           0.29355248
   12       6.28199651           6.10688182           0.09892280          -0.11686830        -0.33701158           0.39814854
   13       9.92508329          13.17464712           0.87333961          -0.02033617         6.59822461           2.17298072
   14      11.12639833           7.96031618           0.00000000           0.00000000         0.00000000           0.00000000
   15      12.08137657          10.70126981           0.02416843           0.25374269        -1.44483089           1.71352900
   16      10.14457636          15.42704953          -0.26394928           0.36398165         0.00000000           0.00000000
   17       8.78856407          13.71580216          -0.30540474          -0.28382369         0.32468930           8.21038008
   18       7.72907772           8.38397608          -0.03637759           0.08270125        -1.02246755           1.63638774
   19      12.86317516          13.12872497          -0.57786324          -0.25889328        -1.23162290          -0.13870945
    0      13.40187717           8.94382927           0.00000000           0.00000000         0.00000000           0.00000000
    1      11.23463089          12.74523853          -0.84331731          -0.44811577        -0.83246733           6.44281459
